0,448,505
1,391,506
2,14,505
3,422,503
4,371,502
5,243,504
6,229,502
7,473,500
8,402,499
9,320,500
10,307,499
11,124,499
12,214,498
13,347,497
14,30,497
15,275,496
16,99,497
17,481,493
18,360,493
19,196,495
20,49,494
21,170,494
22,290,492
23,136,492
24,76,493
25,4,493
26,451,491
27,335,491
28,244,491
29,464,488
30,425,490
31,318,490
32,183,488
33,156,488
34,62,488
35,89,486
36,437,485
37,404,485
38,266,484
39,216,485
40,488,484
41,12,483
42,231,482
43,30,482
44,501,481
45,298,481
46,385,481
47,253,480
48,202,480
49,363,480
50,416,478
51,341,478
52,134,479
53,278,477
54,109,478
55,313,477
56,464,475
57,42,475
58,182,474
59,158,474
60,60,474
61,479,473
62,396,473
63,86,473
64,374,472
65,122,471
66,438,471
67,353,470
68,329,470
69,144,469
70,5,470
71,452,468
72,228,468
73,506,468
74,295,468
75,170,467
76,73,468
77,250,466
78,21,466
79,205,466
80,99,465
81,272,464
82,418,464
83,191,463
84,39,462
85,8,460
86,495,459
87,400,460
88,238,459
89,217,459
90,480,459
91,430,458
92,309,460
93,378,458
94,329,457
95,144,456
96,118,458
97,355,457
98,282,456
99,260,456
100,53,456
101,455,455
102,301,455
103,316,454
104,341,453
105,72,454
106,15,453
107,98,452
108,469,450
109,411,450
110,390,450
111,367,451
112,169,451
113,130,450
114,273,449
115,41,449
116,30,448
117,483,447
118,446,447
119,195,448
120,155,447
121,84,447
122,497,446
123,217,446
124,431,444
125,239,445
126,181,444
127,55,442
128,286,442
129,263,442
130,311,440
131,336,439
132,205,439
133,475,438
134,112,439
135,363,438
136,250,438
137,388,437
138,227,436
139,137,436
140,298,435
141,488,435
142,274,434
143,27,435
144,349,433
145,160,433
146,400,432
147,375,431
148,463,430
149,100,430
150,423,427
151,14,427
152,203,426
153,147,426
154,251,424
155,169,422
156,321,421
157,295,422
158,227,422
159,42,421
160,489,421
161,347,420
162,274,420
163,191,419
164,69,420
165,399,418
166,373,417
167,214,417
168,307,416
169,239,416
170,121,417
171,95,417
172,468,416
173,334,415
174,261,415
175,55,415
176,359,414
177,448,414
178,16,413
179,411,412
180,386,413
181,81,412
182,31,412
183,427,412
184,284,411
185,146,412
186,108,410
187,480,409
188,132,408
189,7,408
190,171,408
191,297,407
192,459,405
193,194,406
194,157,404
195,438,402
196,310,402
197,219,403
198,331,402
199,240,402
200,58,402
201,353,400
202,262,401
203,494,399
204,181,399
205,397,398
206,377,399
207,206,398
208,418,398
209,285,398
210,83,398
211,30,398
212,109,397
213,364,395
214,45,395
215,299,394
216,251,394
217,476,394
218,341,393
219,229,394
220,133,394
221,70,393
222,5,395
223,272,392
224,455,391
225,193,391
226,96,391
227,386,390
228,407,389
229,158,390
230,18,390
231,120,388
232,57,388
233,144,384
234,498,385
235,207,385
236,182,385
237,466,383
238,445,381
239,169,381
240,44,382
241,365,380
242,318,380
243,298,381
244,227,380
245,341,378
246,249,379
247,70,379
248,274,378
249,194,377
250,98,377
251,16,375
252,428,375
253,403,375
254,354,374
255,261,373
256,214,373
257,122,374
258,83,373
259,56,373
260,32,373
261,372,373
262,329,373
263,286,373
264,308,371
265,237,371
266,145,372
267,466,369
268,415,369
269,109,369
270,488,367
271,445,367
272,168,366
273,133,364
274,434,364
275,190,363
276,19,361
277,357,360
278,155,360
279,59,360
280,477,359
281,457,359
282,213,360
283,86,359
284,30,360
285,336,359
286,287,359
287,265,359
288,142,357
289,312,358
290,239,358
291,44,356
292,383,355
293,178,355
294,425,355
295,200,354
296,13,355
297,495,353
298,404,355
299,369,353
300,252,353
301,225,353
302,107,354
303,73,353
304,324,352
305,299,352
306,439,351
307,347,351
308,276,351
309,130,351
310,451,350
311,152,347
312,95,347
313,22,346
314,471,346
315,187,346
316,117,344
317,457,342
318,44,342
319,174,342
320,204,341
321,139,340
322,483,338
323,227,339
324,69,339
325,500,339
326,368,339
327,301,338
328,250,339
329,345,337
330,324,338
331,278,337
332,191,336
333,161,336
334,55,335
335,263,334
336,387,334
337,98,333
338,357,332
339,238,332
340,215,332
341,24,333
342,407,332
343,81,331
344,424,330
345,313,330
346,290,329
347,458,328
348,334,328
349,124,329
350,11,327
351,110,326
352,484,325
353,445,325
354,36,325
355,145,324
356,56,323
357,471,321
358,189,322
359,167,321
360,265,321
361,83,318
362,496,317
363,356,317
364,252,317
365,237,318
366,214,318
367,133,317
368,310,317
369,424,316
370,289,316
371,68,315
372,410,314
373,335,315
374,200,314
375,155,314
376,178,312
377,109,312
378,14,313
379,397,313
380,275,311
381,451,311
382,378,311
383,322,310
384,39,311
385,436,309
386,225,309
387,94,309
388,299,307
389,366,306
390,346,306
391,464,305
392,26,305
393,479,305
394,391,304
395,128,304
396,51,303
397,501,302
398,254,302
399,408,301
400,153,300
401,70,301
402,482,300
403,203,300
404,240,298
405,176,299
406,277,298
407,431,296
408,139,296
409,114,296
410,490,295
411,223,296
412,96,295
413,190,294
414,332,294
415,301,293
416,264,293
417,450,292
418,349,293
419,82,292
420,5,293
421,417,291
422,371,292
423,163,291
424,29,292
425,471,291
426,392,290
427,288,288
428,53,289
429,211,287
430,439,285
431,359,284
432,242,284
433,113,283
434,40,283
435,460,282
436,381,282
437,135,282
438,65,281
439,11,281
440,489,281
441,192,281
442,331,280
443,262,279
444,229,278
445,100,278
446,82,278
447,420,277
448,178,276
449,162,277
450,309,275
451,147,275
452,477,274
453,344,274
454,290,275
455,466,274
456,275,273
457,211,273
458,128,278
459,250,272
460,499,271
461,445,270
462,361,271
463,322,270
464,121,270
465,17,271
466,430,268
467,382,269
468,168,268
469,42,269
470,459,266
471,404,267
472,199,266
473,69,266
474,300,264
475,229,265
476,97,264
477,29,263
478,492,262
479,217,264
480,181,263
481,55,262
482,139,261
483,7,262
484,371,260
485,392,259
486,341,260
487,273,259
488,189,258
489,477,259
490,414,258
491,248,259
492,161,260
493,121,256
494,84,257
495,73,256
496,107,255
497,354,254
498,431,254
499,286,254
500,261,253
501,220,254
502,456,252
503,237,251
504,148,252
505,313,251
506,170,250
507,132,252
508,487,250
509,325,248
510,196,251
511,443,248
512,208,248
513,29,249
514,58,248
515,469,246
516,299,246
517,395,245
518,374,246
519,43,244
520,416,243
521,115,244
522,89,242
523,71,242
524,127,241
525,105,241
526,16,242
527,351,241
528,280,240
529,258,240
530,142,239
531,405,237
532,385,236
533,364,236
534,233,237
535,167,237
536,489,236
537,81,235
538,430,235
539,327,235
540,451,233
541,302,233
542,209,234
543,188,234
544,247,232
545,472,232
546,340,231
547,269,231
548,157,231
549,27,231
550,55,230
551,501,228
552,315,228
553,289,227
554,419,226
555,176,226
556,106,227
557,81,226
558,13,226
559,199,224
560,129,226
561,40,225
562,440,224
563,461,222
564,393,222
565,368,223
566,67,222
567,153,220
568,93,219
569,407,218
570,248,219
571,380,217
572,355,217
573,340,217
574,504,215
575,138,215
576,465,214
577,316,215
578,219,215
579,79,213
580,292,214
581,235,213
582,16,213
583,178,212
584,429,211
585,328,210
586,42,210
587,303,208
588,163,209
589,453,209
590,279,207
591,258,207
592,67,208
593,90,206
594,27,206
595,476,205
596,405,204
597,381,204
598,114,205
599,492,203
600,440,203
601,357,204
602,54,203
603,188,202
604,418,201
605,211,201
606,140,202
607,463,200
608,393,199
609,237,200
610,78,199
611,17,198
612,368,197
613,103,198
614,333,197
615,126,196
616,309,195
617,167,196
618,347,194
619,284,194
620,152,193
621,259,193
622,490,190
623,321,190
624,31,192
625,16,190
626,441,189
627,296,189
628,271,188
629,246,188
630,186,189
631,55,189
632,423,187
633,208,187
634,224,186
635,465,186
636,234,187
637,77,184
638,24,184
639,409,183
640,395,184
641,369,183
642,105,184
643,41,183
644,478,182
645,452,181
646,155,182
647,131,182
648,348,180
649,196,179
650,174,180
651,91,180
652,382,179
653,498,178
654,64,177
655,432,177
656,117,176
657,325,176
658,299,175
659,16,177
660,401,174
661,274,174
662,248,174
663,138,174
664,360,172
665,223,172
666,337,171
667,312,171
668,477,168
669,287,169
670,262,168
671,41,169
672,455,168
673,236,167
674,26,166
675,406,165
676,381,165
677,211,165
678,178,166
679,94,166
680,149,164
681,432,163
682,80,163
683,61,164
684,499,164
685,192,162
686,165,162
687,121,163
688,394,160
689,136,160
690,466,159
691,107,159
692,362,159
693,208,158
694,487,157
695,444,157
696,341,158
697,316,157
698,49,156
699,291,155
700,266,154
701,247,155
702,224,153
703,374,153
704,328,152
705,70,152
706,385,152
707,26,152
708,304,150
709,423,149
710,203,149
711,351,148
712,279,148
713,183,148
714,160,148
715,13,147
716,402,147
717,258,146
718,236,146
719,88,147
720,466,146
721,138,145
722,487,144
723,443,144
724,113,144
725,44,142
726,215,142
727,390,141
728,172,139
729,100,139
730,375,138
731,331,138
732,193,138
733,150,138
734,454,137
735,126,137
736,67,138
737,309,137
738,476,135
739,498,134
740,425,135
741,354,135
742,285,135
743,32,134
744,260,134
745,411,132
746,14,133
747,237,132
748,79,131
749,54,131
750,320,130
751,297,129
752,273,128
753,365,128
754,216,128
755,436,126
756,394,127
757,249,125
758,172,126
759,97,126
760,453,124
761,194,124
762,123,124
763,148,124
764,475,121
765,383,120
766,228,120
767,30,120
768,501,120
769,109,119
770,206,117
771,160,117
772,136,117
773,421,116
774,321,116
775,75,118
776,51,117
777,487,115
778,345,116
779,301,115
780,182,115
781,463,114
782,278,115
783,366,114
784,17,113
785,450,111
786,439,112
787,256,112
788,88,111
789,63,110
790,39,109
791,333,109
792,242,108
793,290,107
794,387,107
795,312,106
796,355,105
797,268,105
798,225,106
799,106,105
800,154,103
801,130,104
802,429,102
803,374,102
804,197,103
805,176,102
806,488,101
807,461,101
808,210,101
809,15,99
810,413,96
811,142,97
812,474,96
813,85,97
814,336,95
815,248,96
816,60,96
817,165,94
818,36,94
819,498,92
820,314,93
