0,296,505
1,258,505
2,488,505
3,233,504
4,70,504
5,397,504
6,376,503
7,274,504
8,126,504
9,321,502
10,140,501
11,54,501
12,9,503
13,465,501
14,501,499
15,444,500
16,307,499
17,210,499
18,334,496
19,477,496
20,355,496
21,286,496
22,114,496
23,419,496
24,29,496
25,432,493
26,454,492
27,43,492
28,77,492
29,237,491
30,91,490
31,398,490
32,211,490
33,374,489
34,157,488
35,142,488
36,17,487
37,499,486
38,310,485
39,248,484
40,185,485
41,386,483
42,272,484
43,288,483
44,199,482
45,115,483
46,476,483
47,357,482
48,332,482
49,129,481
50,431,480
51,453,479
52,489,477
53,344,477
54,320,477
55,173,477
56,62,478
57,300,476
58,38,477
59,158,475
60,92,476
61,466,474
62,366,473
63,75,473
64,16,474
65,442,472
66,106,472
67,227,472
68,407,470
69,252,471
70,50,471
71,383,470
72,272,470
73,201,469
74,146,468
75,131,468
76,28,467
77,427,467
78,419,465
79,215,465
80,396,464
81,284,465
82,239,465
83,177,465
84,6,464
85,492,464
86,345,463
87,324,463
88,302,462
89,261,460
90,190,461
91,472,460
92,369,460
93,80,461
94,453,459
95,108,459
96,122,458
97,56,458
98,504,456
99,356,455
100,313,455
101,166,455
102,335,455
103,151,455
104,93,455
105,482,453
106,68,452
107,31,453
108,242,452
109,215,451
110,415,451
111,392,450
112,286,451
113,436,449
114,9,451
115,462,449
116,250,448
117,45,449
118,228,448
119,139,448
120,190,447
121,404,444
122,204,444
123,297,444
124,274,443
125,123,444
126,21,443
127,506,443
128,426,442
129,447,441
130,315,442
131,166,442
132,98,442
133,362,440
134,337,441
135,74,439
136,485,439
137,179,438
138,111,437
139,349,435
140,52,436
141,495,434
142,265,434
143,143,435
144,326,433
145,230,435
146,86,433
147,156,432
148,400,431
149,278,430
150,302,430
151,64,430
152,39,430
153,387,428
154,23,429
155,477,427
156,218,427
157,455,426
158,325,426
159,131,426
160,290,424
161,181,425
162,116,423
163,11,422
164,410,421
165,312,421
166,194,421
167,431,419
168,350,422
169,262,421
170,497,420
171,91,420
172,240,418
173,170,417
174,155,418
175,338,416
176,70,417
177,42,417
178,104,415
179,386,414
180,273,414
181,218,414
182,479,413
183,419,413
184,134,413
185,55,412
186,252,411
187,293,410
188,82,410
189,29,410
190,366,411
191,230,408
192,405,408
193,195,408
194,146,407
195,12,408
196,490,406
197,467,406
198,316,407
199,430,406
200,444,404
201,208,404
202,123,404
203,377,403
204,171,404
205,355,402
206,393,402
207,304,401
208,108,402
209,184,400
210,59,400
211,277,400
212,327,399
213,255,398
214,85,397
215,152,395
216,289,394
217,234,395
218,20,395
219,465,393
220,492,392
221,267,391
222,71,391
223,209,391
224,164,390
225,127,391
226,443,390
227,48,390
228,478,388
229,245,388
230,359,388
231,222,388
232,140,387
233,454,385
234,334,386
235,184,386
236,503,384
237,371,384
238,418,384
239,116,383
240,282,383
241,198,383
242,432,381
243,346,382
244,19,381
245,295,380
246,99,379
247,74,377
248,33,377
249,270,377
250,168,377
251,249,375
252,223,374
253,146,374
254,317,373
255,8,373
256,87,372
257,488,369
258,452,371
259,374,370
260,235,370
261,124,371
262,63,369
263,330,369
264,260,368
265,198,369
266,157,368
267,347,369
268,305,367
269,465,366
270,428,367
271,360,366
272,211,366
273,136,364
274,440,363
275,479,362
276,33,363
277,276,361
278,410,360
279,46,360
280,498,359
281,7,359
282,182,357
283,388,356
284,333,356
285,286,356
286,235,356
287,21,355
288,420,353
289,308,353
290,263,354
291,160,353
292,59,355
293,248,352
294,474,352
295,363,352
296,210,352
297,487,350
298,194,350
299,139,351
300,321,349
301,438,348
302,377,348
303,275,348
304,223,348
305,72,349
306,452,347
307,297,347
308,173,347
309,151,344
310,40,345
311,468,342
312,432,343
313,130,340
314,98,340
315,18,341
316,503,340
317,53,339
318,420,339
319,244,338
320,397,337
321,258,337
322,111,337
323,195,337
324,75,336
325,30,335
326,375,335
327,347,335
328,222,334
329,492,333
330,458,334
331,301,334
332,277,334
333,439,333
334,409,332
335,360,332
336,169,332
337,7,332
338,387,330
339,207,331
340,183,330
341,88,330
342,470,329
343,334,329
344,234,329
345,145,329
346,312,328
347,288,327
348,102,327
349,428,325
350,54,326
351,158,324
352,448,323
353,118,324
354,68,323
355,258,324
356,132,321
357,32,321
358,271,320
359,490,319
360,9,319
361,408,317
362,210,318
363,92,317
364,234,316
365,183,316
366,385,315
367,338,316
368,106,315
369,467,315
370,315,314
371,248,314
372,45,315
373,292,314
374,196,312
375,501,311
376,351,312
377,22,311
378,430,311
379,373,310
380,221,310
381,159,311
382,480,309
383,397,310
384,327,309
385,70,310
386,452,309
387,303,308
388,172,308
389,417,307
390,134,308
391,83,307
392,271,306
393,97,305
394,439,303
395,147,303
396,284,302
397,48,302
398,247,300
399,460,299
400,124,299
401,353,299
402,195,299
403,62,298
404,26,298
405,501,298
406,374,296
407,261,296
408,75,296
409,476,295
410,396,295
411,208,295
412,328,295
413,88,294
414,307,293
415,172,294
416,419,293
417,341,292
418,236,292
419,147,291
420,102,292
421,489,291
422,39,291
423,363,289
424,185,289
425,439,288
426,406,288
427,385,289
428,17,288
429,284,288
430,160,287
431,318,286
432,68,285
433,460,285
434,297,284
435,127,285
436,427,281
437,81,281
438,213,281
439,103,279
440,448,278
441,139,277
442,42,278
443,237,278
444,57,276
445,484,277
446,470,276
447,275,276
448,251,276
449,382,276
450,184,275
451,116,275
452,408,274
453,288,274
454,16,274
455,224,273
456,159,273
457,394,270
458,30,271
459,496,270
460,349,271
461,299,271
462,370,269
463,331,269
464,171,268
465,426,267
466,204,267
467,84,267
468,446,265
469,357,269
470,312,264
471,98,264
472,279,263
473,141,264
474,59,264
