0,453,505
1,166,505
2,56,505
3,486,504
4,389,503
5,213,504
6,105,503
7,251,503
8,129,502
9,228,500
10,177,501
11,465,500
12,329,499
13,263,499
14,85,499
15,70,499
16,431,498
17,242,497
18,190,496
19,444,495
20,42,496
21,15,497
22,346,495
23,152,495
24,506,493
25,283,494
26,204,493
27,484,494
28,303,493
29,166,492
30,57,493
31,419,491
32,391,494
33,109,490
34,28,491
35,491,489
36,382,489
37,254,489
38,219,491
39,366,489
40,473,487
41,232,487
42,141,487
43,127,488
44,271,485
45,292,484
46,193,483
47,116,484
48,355,481
49,207,481
50,97,481
51,449,481
52,256,480
53,222,478
54,56,479
55,462,478
56,170,479
57,423,478
58,338,476
59,300,476
60,70,476
61,29,477
62,496,476
63,436,474
64,378,475
65,240,474
66,183,474
67,157,473
68,142,473
69,481,471
70,398,471
71,267,471
72,123,472
73,43,472
74,16,472
75,313,472
76,289,470
77,253,469
78,108,470
79,216,469
80,359,468
81,229,466
82,208,466
83,464,464
84,387,463
85,344,465
86,302,464
87,199,464
88,330,464
89,96,462
90,27,463
91,277,461
92,494,462
93,440,461
94,370,460
95,241,460
96,180,462
97,56,460
98,127,459
99,453,457
100,290,456
101,171,457
102,157,458
103,11,457
104,482,456
105,416,456
106,266,456
107,33,456
108,255,455
109,189,454
110,140,454
111,69,455
112,465,453
113,429,453
114,211,453
115,346,454
116,338,452
117,229,450
118,392,450
119,155,450
120,104,450
121,500,448
122,243,448
123,405,447
124,276,448
125,118,448
126,473,446
127,353,447
128,223,446
129,317,446
130,290,445
131,458,444
132,79,444
133,36,443
134,264,441
135,172,442
136,146,442
137,435,441
138,193,441
139,93,440
140,334,439
141,367,437
142,212,438
143,12,439
144,54,436
145,125,436
146,448,435
147,252,438
148,159,435
149,498,434
150,484,434
151,412,434
152,241,434
153,69,434
154,225,432
155,5,432
156,425,431
157,311,432
158,27,432
159,288,431
160,469,429
161,375,429
162,184,429
163,138,429
164,389,428
165,102,429
166,41,428
167,356,428
168,323,427
169,342,426
170,204,426
171,218,424
172,402,424
173,116,424
174,300,423
175,276,423
176,169,423
177,453,422
178,250,421
179,76,422
180,317,418
181,230,420
182,91,419
183,500,419
184,427,418
185,381,417
186,368,418
187,354,417
188,21,418
189,7,418
190,144,417
191,59,416
192,474,416
193,267,415
194,187,416
195,440,414
196,391,413
197,158,413
198,44,414
199,329,412
200,204,412
201,487,411
202,219,411
203,123,412
204,305,411
205,403,410
206,350,410
207,281,409
208,416,408
209,463,407
210,341,407
211,258,407
212,229,407
213,99,407
214,368,406
215,136,407
216,318,405
217,250,404
218,293,404
219,240,404
220,78,404
221,23,404
222,63,402
223,447,402
224,393,401
225,379,401
226,361,402
227,270,401
228,38,401
229,493,399
230,424,396
231,318,397
232,217,397
233,199,394
234,468,394
235,231,393
236,438,392
237,374,394
238,143,393
239,88,393
240,14,392
241,330,392
242,481,390
243,344,390
244,252,391
245,157,390
246,402,393
247,307,390
248,171,389
249,118,390
250,494,387
251,184,389
252,46,389
253,360,388
254,283,389
255,61,387
256,457,386
257,222,385
258,448,386
259,296,384
260,132,385
261,397,382
262,382,384
263,269,384
264,319,383
265,78,383
266,68,382
267,432,380
268,237,380
269,216,379
270,202,380
271,36,379
272,21,380
273,371,378
274,486,377
275,162,377
276,307,377
277,177,377
278,254,375
279,191,376
280,444,374
281,423,374
282,108,373
283,464,373
284,271,374
285,498,371
286,245,371
287,59,372
288,412,369
289,333,370
290,150,369
291,84,370
292,402,369
293,317,369
294,292,370
295,141,369
296,12,368
297,122,367
298,476,367
299,355,367
300,267,366
301,233,365
302,219,366
303,184,365
304,388,364
305,373,364
306,198,364
307,97,365
308,37,364
309,304,363
310,210,361
311,72,361
312,444,361
313,419,360
314,344,361
315,51,360
316,458,359
317,251,359
318,471,356
319,172,356
320,156,356
321,86,357
322,432,355
323,329,356
324,398,356
325,27,355
326,485,354
327,130,354
328,13,354
329,357,352
330,341,352
331,274,353
332,207,352
333,408,351
334,236,352
335,99,351
336,381,350
337,289,350
338,498,350
339,306,349
340,143,349
341,114,348
342,75,348
343,394,347
344,462,346
345,368,346
346,255,346
347,244,345
348,220,346
349,186,345
350,52,346
351,319,344
352,476,343
353,233,343
354,88,342
355,14,342
356,440,341
357,268,341
358,199,340
359,488,340
360,280,340
361,165,339
362,29,341
363,417,339
364,303,338
365,65,338
366,361,337
367,340,337
368,453,336
369,292,336
370,128,335
371,98,337
372,43,335
373,499,335
374,353,334
375,239,335
376,177,333
377,146,334
378,400,333
379,112,333
380,375,332
381,5,333
382,219,331
383,20,330
384,316,331
385,252,330
386,476,329
387,330,328
388,274,329
389,388,327
390,302,326
391,85,327
392,490,325
393,201,326
394,365,324
395,159,325
396,412,323
397,231,322
398,65,323
399,455,322
400,287,321
401,42,321
402,301,318
403,181,320
404,139,319
405,126,320
406,433,320
407,348,318
408,313,318
409,468,317
410,267,317
411,213,318
412,18,317
413,251,315
414,55,314
415,394,313
416,193,313
417,143,312
418,76,313
419,445,312
420,326,313
421,492,312
422,369,311
423,302,311
424,31,311
425,158,310
426,95,309
427,339,309
428,172,309
429,425,307
430,118,307
431,382,306
432,227,307
433,470,307
434,315,305
435,273,305
436,288,304
437,109,304
438,358,303
439,43,304
440,207,302
441,134,302
442,11,301
443,457,300
444,372,299
445,297,300
446,149,300
447,495,299
448,403,299
449,261,297
450,91,298
451,80,298
452,340,296
453,178,296
454,122,295
455,56,297
456,193,295
457,31,297
458,219,295
459,433,294
460,387,293
461,243,292
462,446,291
463,319,292
464,112,294
465,101,290
466,68,290
467,43,290
468,487,290
469,361,290
470,296,291
471,252,295
472,421,287
473,413,292
474,166,289
475,500,287
476,375,287
477,275,287
478,234,290
479,13,287
480,150,286
481,331,285
482,308,284
483,88,284
484,401,284
485,433,282
486,351,282
487,225,282
488,126,282
489,251,281
490,194,281
491,287,279
492,208,279
493,366,278
494,139,278
495,472,277
496,448,277
497,264,277
498,99,277
499,25,278
500,237,275
501,75,275
502,64,276
503,412,274
504,169,275
505,43,275
506,424,274
507,379,274
508,122,273
509,393,272
510,183,272
511,500,273
512,461,270
513,436,271
514,313,271
515,485,269
516,354,269
517,332,270
518,105,269
519,83,268
520,449,265
521,292,267
522,158,267
523,53,266
524,367,266
525,235,265
526,208,265
527,269,264
528,222,263
529,172,263
530,143,264
531,343,262
532,247,263
533,119,263
534,32,263
535,9,263
536,408,260
537,323,259
538,72,259
539,304,259
540,281,258
541,184,258
542,436,256
543,387,257
544,131,257
545,486,256
546,420,255
547,369,256
548,258,256
549,197,256
550,20,255
551,41,258
552,237,253
553,449,252
554,159,252
555,374,249
556,97,250
557,52,251
558,498,249
559,358,250
560,173,249
561,112,249
562,222,249
563,9,248
564,253,246
565,61,248
566,433,246
567,476,245
568,332,246
569,140,245
570,346,243
571,307,245
572,72,245
573,283,244
574,267,244
575,39,243
576,489,241
577,388,242
578,198,242
579,23,241
580,320,240
581,241,240
582,212,239
583,295,238
584,459,238
585,228,238
586,153,238
587,128,237
588,438,237
589,502,236
590,378,236
591,253,236
592,61,235
593,398,235
594,173,235
595,112,235
596,187,233
597,164,231
598,12,232
599,481,231
600,412,230
601,336,233
602,346,230
603,44,230
604,448,228
605,277,228
606,227,228
607,320,226
608,102,226
609,86,227
610,388,225
611,493,225
612,469,225
613,131,224
614,298,224
615,261,224
616,31,224
617,205,223
618,172,222
619,375,222
620,333,221
621,148,222
622,504,223
623,456,220
624,62,220
625,218,218
626,76,218
627,139,219
628,11,218
629,309,216
630,184,217
631,119,216
632,282,215
633,252,218
634,505,214
635,323,213
636,438,212
637,392,212
638,197,211
639,452,210
640,375,210
641,156,211
642,102,212
643,46,211
644,260,210
645,495,209
646,240,210
647,172,208
648,333,208
649,293,207
650,23,208
651,481,206
652,425,206
653,405,205
654,139,205
655,504,206
656,273,204
657,77,205
658,347,204
659,220,204
660,313,203
661,154,202
662,124,203
663,91,202
664,58,203
665,383,201
666,36,200
667,368,200
668,282,199
669,251,199
670,233,198
671,276,197
672,200,197
673,111,196
674,451,195
675,325,195
676,15,196
677,342,194
678,482,193
679,173,195
680,499,192
681,426,193
682,357,191
683,293,193
684,466,191
685,213,191
686,187,192
687,147,192
688,402,190
689,306,189
690,74,190
691,439,189
692,267,188
693,160,188
694,53,187
695,281,186
696,414,185
697,132,185
698,340,185
699,31,185
700,243,184
701,171,182
702,115,183
703,9,181
704,256,180
705,361,179
706,65,178
707,395,177
708,218,178
709,191,178
710,44,177
711,496,177
712,485,179
713,470,177
714,272,176
715,232,176
716,103,175
717,319,176
718,443,175
719,376,176
720,22,174
721,163,174
722,456,172
723,332,172
724,204,172
725,137,173
726,417,172
727,292,172
728,178,171
729,483,170
730,307,169
731,114,169
732,430,168
733,376,168
734,46,168
735,150,167
736,123,167
737,280,166
738,265,167
739,332,163
740,463,164
741,238,163
742,82,163
743,58,163
744,474,160
745,252,160
746,104,161
747,33,161
748,366,160
749,210,159
750,181,157
751,489,157
752,448,157
753,410,155
754,224,156
755,9,157
756,342,156
757,47,155
758,466,155
759,196,154
760,153,154
761,428,154
762,168,152
763,355,151
764,329,152
765,123,153
766,22,151
767,304,150
768,138,149
769,478,148
770,267,148
771,203,147
772,440,146
773,380,147
774,181,146
775,395,145
776,281,146
777,111,144
778,460,142
779,341,144
780,294,144
781,451,141
782,413,141
783,215,141
784,256,140
785,229,139
786,55,141
787,190,139
788,326,138
789,100,141
790,70,137
791,28,138
792,353,137
793,167,137
794,138,135
795,43,135
796,489,135
797,425,134
798,297,135
799,339,133
800,202,133
801,312,132
802,152,133
803,443,132
804,381,132
805,15,131
806,221,130
807,179,130
808,112,131
809,502,130
810,468,130
811,394,130
812,273,129
813,126,129
814,97,127
815,406,126
816,286,127
817,481,125
818,232,126
819,454,124
820,252,125
821,371,123
822,64,124
823,111,120
824,427,119
825,384,119
826,359,119
827,265,118
828,37,120
829,343,119
830,312,119
831,146,118
832,221,117
833,162,117
834,51,117
835,184,116
836,326,116
837,276,116
838,439,114
839,243,114
840,8,115
841,127,114
842,23,114
843,489,113
844,405,113
845,288,113
846,102,113
847,504,111
848,460,110
849,197,110
